date,open,high,low,close,volume
2016-01-01,2439.0,2439.0,2412.25,2416.4,356131
2016-01-04,2410.15,2414.0,2366.05,2369.6,935092
2016-01-05,2385.0,2386.6,2341.0,2348.95,1339010
2016-01-06,2350.2,2386.15,2350.2,2381.6,1326614
2016-01-07,2370.0,2382.9,2360.0,2371.25,1599790
2016-01-08,2385.0,2407.35,2372.5,2397.6,953772
2016-01-11,2382.5,2384.0,2348.85,2362.35,1465114
2016-01-12,2362.7,2365.0,2301.6,2327.05,1741297
2016-01-13,2317.0,2327.0,2255.1,2279.2,2373046
2016-01-14,2273.0,2298.9,2250.0,2278.8,1371026
2016-01-15,2288.85,2291.7,2255.0,2261.1,1634704
2016-01-18,2262.0,2291.9,2260.0,2277.65,1106961
2016-01-19,2277.0,2300.0,2268.3,2279.3,483955
2016-01-20,2273.8,2285.0,2243.0,2280.1,807977
2016-01-21,2285.0,2289.9,2245.75,2254.5,1337768
2016-01-22,2273.0,2302.05,2260.0,2295.75,671589
2016-01-25,2301.9,2339.0,2291.5,2304.65,698780
2016-01-27,2302.0,2329.95,2281.9,2319.75,813493
2016-01-28,2315.5,2348.9,2308.05,2331.2,1553330
2016-01-29,2358.7,2400.0,2335.05,2391.3,1117872
2016-02-01,2391.1,2412.95,2359.0,2402.7,747637
2016-02-02,2409.0,2433.0,2379.7,2398.1,737794
2016-02-03,2387.5,2429.9,2360.3,2416.3,654346
2016-02-04,2421.9,2440.0,2402.0,2420.05,625023
2016-02-05,2408.1,2439.95,2408.1,2421.95,701498
2016-02-08,2400.0,2412.05,2347.0,2362.95,531829
2016-02-09,2333.6,2333.6,2255.6,2281.4,1244805
2016-02-10,2275.0,2289.9,2258.1,2268.8,945366
2016-02-11,2280.0,2289.0,2171.65,2197.95,981204
2016-02-12,2200.0,2243.4,2164.0,2226.6,1086284
2016-02-15,2250.0,2306.85,2240.0,2269.15,1239856
2016-02-16,2266.0,2282.0,2243.0,2265.55,794351
2016-02-17,2265.0,2279.65,2246.4,2275.55,792589
2016-02-18,2285.0,2319.75,2278.0,2315.85,764570
2016-02-19,2307.35,2327.0,2305.45,2319.65,439506
2016-02-22,2320.25,2343.0,2305.0,2315.9,662442
2016-02-23,2310.25,2319.9,2256.75,2264.0,653426
2016-02-24,2262.45,2262.45,2201.2,2210.95,829664
2016-02-25,2219.8,2228.0,2185.65,2212.85,915278
2016-02-26,2229.7,2256.9,2199.6,2210.5,768768
2016-02-29,2237.0,2237.0,2115.0,2176.8,1095859
2016-03-01,2193.0,2285.1,2162.0,2276.65,999880
2016-03-02,2305.0,2330.0,2256.25,2318.85,763743
2016-03-03,2336.0,2391.0,2301.0,2373.15,1324142
2016-03-04,2380.0,2380.0,2349.55,2357.55,756483
2016-03-08,2342.1,2367.0,2304.2,2354.3,634076
2016-03-09,2341.0,2369.4,2295.15,2357.25,1008892
2016-03-10,2356.05,2359.85,2314.95,2348.3,830833
2016-03-11,2340.0,2390.85,2335.0,2365.25,765264
2016-03-14,2362.0,2398.0,2340.0,2355.0,818371
2016-03-15,2349.05,2363.5,2320.1,2329.9,811678
2016-03-16,2315.0,2332.0,2306.9,2327.05,959123
2016-03-17,2334.0,2361.8,2332.0,2352.05,1110544
2016-03-18,2360.0,2430.0,2360.0,2425.85,1602035
2016-03-21,2426.0,2454.95,2420.0,2446.25,1168491
2016-03-22,2442.0,2485.0,2436.5,2473.1,975992
2016-03-23,2487.9,2487.9,2457.3,2473.8,1139217
2016-03-28,2491.0,2517.15,2461.55,2473.4,1660441
2016-03-29,2478.0,2486.95,2455.0,2469.4,919398
2016-03-30,2470.9,2505.0,2460.0,2489.5,1068252
2016-03-31,2478.3,2550.0,2472.15,2520.3,2181982
2016-04-01,2505.0,2520.85,2434.1,2453.9,1520700
2016-04-04,2456.0,2488.0,2447.0,2471.25,876176
2016-04-05,2470.8,2484.9,2442.05,2462.75,745897
2016-04-06,2470.0,2489.0,2459.35,2481.9,881575
2016-04-07,2480.0,2484.7,2457.0,2470.8,1195471
2016-04-08,2466.0,2473.7,2427.0,2432.05,699750
2016-04-11,2433.0,2517.0,2413.0,2506.65,1200324
2016-04-12,2498.0,2525.0,2488.1,2518.15,651814
2016-04-13,2530.0,2545.0,2512.5,2526.2,800734
2016-04-18,2453.0,2553.5,2440.0,2519.75,3560752
2016-04-20,2534.9,2534.9,2440.0,2450.35,3202512
2016-04-21,2451.0,2467.4,2412.2,2424.4,1262862
2016-04-22,2419.0,2435.4,2404.2,2417.05,982063
2016-04-25,2402.3,2457.05,2402.3,2451.25,1133827
2016-04-26,2449.0,2493.5,2442.0,2489.8,1277184
2016-04-27,2480.0,2514.6,2475.9,2511.1,924335
2016-04-28,2501.3,2540.0,2498.1,2527.75,2496372
2016-04-29,2517.0,2542.0,2510.0,2535.5,1186089
2016-05-02,2529.0,2530.0,2500.0,2526.7,558346
2016-05-03,2525.0,2530.0,2472.0,2478.1,1076559
2016-05-04,2473.9,2494.05,2457.0,2478.0,682446
2016-05-05,2478.0,2489.95,2463.55,2470.3,623283
2016-05-06,2465.0,2484.3,2431.0,2473.4,442799
2016-05-09,2473.4,2518.0,2456.4,2512.55,910638
2016-05-10,2515.0,2533.95,2496.0,2522.9,579267
2016-05-11,2500.0,2525.6,2490.0,2518.3,799358
2016-05-12,2520.55,2569.9,2520.55,2566.2,756541
2016-05-13,2565.0,2566.0,2510.15,2523.4,810865
2016-05-16,2538.0,2564.8,2522.5,2551.15,555763
2016-05-17,2564.2,2591.25,2552.0,2570.2,878349
2016-05-18,2565.85,2565.85,2526.05,2551.1,750370
2016-05-19,2555.0,2560.0,2526.1,2556.95,519396
2016-05-20,2542.3,2565.8,2522.8,2529.3,615459
2016-05-23,2544.0,2545.9,2480.2,2491.45,766508
2016-05-24,2484.0,2488.25,2459.6,2467.7,669579
2016-05-25,2481.0,2532.95,2481.0,2526.45,774339
2016-05-26,2530.0,2564.9,2505.1,2548.7,971624
2016-05-27,2553.15,2579.85,2550.6,2572.65,552338
2016-05-30,2583.0,2641.95,2582.0,2636.4,674732
2016-05-31,2640.0,2647.0,2562.0,2569.4,1861304
2016-06-01,2571.2,2645.0,2571.0,2633.55,955971
2016-06-02,2600.0,2654.3,2600.0,2650.15,704378
2016-06-03,2651.4,2658.0,2620.5,2629.55,777461
2016-06-06,2620.5,2639.0,2603.2,2612.5,661013
2016-06-07,2614.0,2639.0,2613.0,2631.15,601097
2016-06-08,2617.25,2628.55,2605.5,2613.1,469133
2016-06-09,2622.4,2622.4,2555.2,2577.25,781069
2016-06-10,2566.0,2603.25,2553.2,2555.75,698416
2016-06-13,2540.0,2553.35,2518.0,2547.0,514989
2016-06-14,2558.95,2558.95,2518.25,2534.85,488785
2016-06-15,2530.0,2564.9,2522.0,2556.85,635422
2016-06-16,2545.55,2564.7,2516.45,2558.3,572535
2016-06-17,2559.0,2610.0,2559.0,2602.6,939494
2016-06-20,2602.6,2668.0,2591.8,2659.3,936419
2016-06-21,2663.5,2665.0,2641.4,2651.2,513845
2016-06-22,2650.0,2677.7,2631.75,2667.65,880856
2016-06-23,2655.0,2659.5,2625.3,2645.35,698507
2016-06-24,2565.15,2593.2,2514.15,2573.95,1883293
2016-06-27,2547.0,2547.0,2482.65,2495.85,2136283
2016-06-28,2495.85,2502.9,2458.4,2463.95,2249762
2016-06-29,2475.0,2512.5,2465.3,2502.9,1265632
2016-06-30,2522.0,2562.9,2500.35,2553.1,2560906
2016-07-01,2562.0,2564.6,2494.35,2500.85,1098648
2016-07-04,2516.0,2525.85,2482.0,2494.2,941742
2016-07-05,2494.2,2497.05,2477.15,2485.3,779874
2016-07-07,2487.7,2491.85,2425.0,2429.8,1658400
2016-07-08,2435.0,2442.05,2403.5,2426.6,1228178
2016-07-11,2430.0,2471.8,2427.0,2464.15,771816
2016-07-12,2471.7,2475.0,2435.85,2464.95,732768
2016-07-13,2478.0,2499.25,2451.25,2493.1,1051150
2016-07-14,2486.0,2529.0,2471.0,2521.9,1349994
2016-07-15,2517.0,2527.8,2426.55,2445.35,4168183
2016-07-18,2447.0,2469.0,2430.6,2433.45,1299425
2016-07-19,2427.5,2472.8,2427.5,2466.2,1181448
2016-07-20,2450.0,2502.5,2448.15,2494.95,1407626
2016-07-21,2489.5,2519.5,2464.45,2506.05,1263574
2016-07-22,2498.9,2524.0,2492.0,2515.1,758608
2016-07-25,2512.0,2563.2,2505.8,2558.95,844398
2016-07-26,2558.95,2568.0,2533.0,2552.6,1155645
